"isolate.id"	"sseqid"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"sample.id"	"relAb"	"n"	"iso"
"725"	"no isolate"	"3fb253cf2d288eb23affbbec31bbed7a"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"B8"	0.0743510778706555	0	"noi"
"726"	"no isolate"	"de4892446cb2ab298f6caab0135b3dfd"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"B8"	0.0228772547294325	0	"noi"
"727"	"no isolate"	"e7a23e11f506b12bd704cc3754e6a981"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"B8"	0.0021997360316762	0	"noi"
"728"	"no isolate"	"6efddc125669e5e00f27782433cc9858"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"B8"	0.010998680158381	0	"noi"
"729"	"no isolate"	"9b6027ff1145b12a9738bf17ad1d4871"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"B8"	0.00175978882534096	0	"noi"
"809"	"no isolate"	"3fb253cf2d288eb23affbbec31bbed7a"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"C1"	0.0016008537886873	0	"noi"
"1027"	"no isolate"	"3fb253cf2d288eb23affbbec31bbed7a"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A2"	0.013330640274692	0	"noi"
"1028"	"no isolate"	"9878eef6a013db0ee73ec2ea4dce6552"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A2"	0.000403958796202787	0	"noi"
"1029"	"no isolate"	"6efddc125669e5e00f27782433cc9858"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A2"	0.00100989699050697	0	"noi"
"1030"	"no isolate"	"0a70ae0655328fef087f591c38147ea5"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A2"	0.000201979398101394	0	"noi"
"1153"	"no isolate"	"e44255852e4d0f4d258ed5c167f41064"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"C5"	0.000280898876404494	0	"noi"
"1154"	"no isolate"	"0d9dcc42e1bcbab05529f23cb55983fa"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"C5"	0.000561797752808989	0	"noi"
"1332"	"no isolate"	"e81c29aa844730743c33a8edab6b40e2"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"C8"	0.00194741966893866	0	"noi"
"1333"	"no isolate"	"3fb253cf2d288eb23affbbec31bbed7a"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"C8"	0.0296007789678676	0	"noi"
"1334"	"no isolate"	"de4892446cb2ab298f6caab0135b3dfd"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"C8"	0.00194741966893866	0	"noi"
"1335"	"no isolate"	"e7a23e11f506b12bd704cc3754e6a981"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"C8"	0.00525803310613437	0	"noi"
"1336"	"no isolate"	"9878eef6a013db0ee73ec2ea4dce6552"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"C8"	0.000973709834469328	0	"noi"
"1337"	"no isolate"	"6efddc125669e5e00f27782433cc9858"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"C8"	0.00136319376825706	0	"noi"
"1338"	"no isolate"	"9b6027ff1145b12a9738bf17ad1d4871"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"C8"	0.00155793573515093	0	"noi"
"1442"	"no isolate"	"e81c29aa844730743c33a8edab6b40e2"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"D1"	0.00465458108770211	0	"noi"
"1443"	"no isolate"	"3fb253cf2d288eb23affbbec31bbed7a"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"D1"	0.095296423321901	0	"noi"
"1444"	"no isolate"	"d9a81ce65a181fda38d7266872ffe8ac"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"D1"	0.000489955903968643	0	"noi"
"1445"	"no isolate"	"de4892446cb2ab298f6caab0135b3dfd"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"D1"	0.00612444879960804	0	"noi"
"1446"	"no isolate"	"e7a23e11f506b12bd704cc3754e6a981"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"D1"	0.00661440470357668	0	"noi"
"1447"	"no isolate"	"0a4e8b57209e3d7b5533d11c9348507c"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"D1"	0.000244977951984321	0	"noi"
"1448"	"no isolate"	"9878eef6a013db0ee73ec2ea4dce6552"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"D1"	0.00146986771190593	0	"noi"
"1449"	"no isolate"	"6efddc125669e5e00f27782433cc9858"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"D1"	0.00269475747182754	0	"noi"
"1450"	"no isolate"	"9b6027ff1145b12a9738bf17ad1d4871"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"D1"	0.00171484566389025	0	"noi"
"1451"	"no isolate"	"0a70ae0655328fef087f591c38147ea5"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"D1"	0.00122488975992161	0	"noi"
"1626"	"no isolate"	"e81c29aa844730743c33a8edab6b40e2"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A3"	0.00315831030398737	0	"noi"
"1627"	"no isolate"	"3fb253cf2d288eb23affbbec31bbed7a"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A3"	0.049743387287801	0	"noi"
"1628"	"no isolate"	"d9a81ce65a181fda38d7266872ffe8ac"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A3"	0.000394788787998421	0	"noi"
"1629"	"no isolate"	"41d5934c6b416ec81e1e6ad3d42ef3c2"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A3"	0.00315831030398737	0	"noi"
"1630"	"no isolate"	"de4892446cb2ab298f6caab0135b3dfd"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A3"	0.0110540860639558	0	"noi"
"1631"	"no isolate"	"e7a23e11f506b12bd704cc3754e6a981"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A3"	0.00710619818397158	0	"noi"
"1632"	"no isolate"	"6efddc125669e5e00f27782433cc9858"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A3"	0.00552704303197789	0	"noi"
"1633"	"no isolate"	"9b6027ff1145b12a9738bf17ad1d4871"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A3"	0.00473746545598105	0	"noi"
"1634"	"no isolate"	"0a70ae0655328fef087f591c38147ea5"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A3"	0.00118436636399526	0	"noi"
"1808"	"no isolate"	"e81c29aa844730743c33a8edab6b40e2"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A4"	0.00178890876565295	0	"noi"
"1809"	"no isolate"	"3fb253cf2d288eb23affbbec31bbed7a"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A4"	0.0324239713774597	0	"noi"
"1810"	"no isolate"	"de4892446cb2ab298f6caab0135b3dfd"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A4"	0.00201252236135957	0	"noi"
"1811"	"no isolate"	"e7a23e11f506b12bd704cc3754e6a981"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A4"	0.00178890876565295	0	"noi"
"1812"	"no isolate"	"9878eef6a013db0ee73ec2ea4dce6552"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A4"	0.000447227191413238	0	"noi"
"1813"	"no isolate"	"6efddc125669e5e00f27782433cc9858"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A4"	0.000223613595706619	0	"noi"
"1814"	"no isolate"	"9b6027ff1145b12a9738bf17ad1d4871"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A4"	0.000894454382826476	0	"noi"
"1815"	"no isolate"	"0a70ae0655328fef087f591c38147ea5"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A4"	0.000894454382826476	0	"noi"
"1960"	"no isolate"	"3fb253cf2d288eb23affbbec31bbed7a"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A6"	0.0235023855804913	0	"noi"
"1961"	"no isolate"	"de4892446cb2ab298f6caab0135b3dfd"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A6"	0.0028273546562997	0	"noi"
"1962"	"no isolate"	"e7a23e11f506b12bd704cc3754e6a981"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A6"	0.00353419332037462	0	"noi"
"1963"	"no isolate"	"9878eef6a013db0ee73ec2ea4dce6552"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A6"	0.00123696766213112	0	"noi"
"1964"	"no isolate"	"6efddc125669e5e00f27782433cc9858"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A6"	0.000176709666018731	0	"noi"
"1965"	"no isolate"	"9b6027ff1145b12a9738bf17ad1d4871"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A6"	0.00229722565824351	0	"noi"
"2142"	"no isolate"	"3fb253cf2d288eb23affbbec31bbed7a"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A8"	0.0135363790186125	0	"noi"
"2143"	"no isolate"	"9b6027ff1145b12a9738bf17ad1d4871"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	"A8"	0.00423011844331641	0	"noi"
"47"	"no isolate"	"b3f0853bb63f41150c60ecdcb3e29e51"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A1"	0.00101071356377603	0	"noi"
"48"	"no isolate"	"d3ef2904bad0393e4fb34e606e066a13"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A1"	0.00242571255306246	0	"noi"
"49"	"no isolate"	"c4117c5a6160ba820a2ab9847e07db6d"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A1"	0.0038407115423489	0	"noi"
"50"	"no isolate"	"d082acadd74235ef623fa8c771aab6d4"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A1"	0.00101071356377603	0	"noi"
"51"	"no isolate"	"41e8ae704dcb81618926c15e57f78097"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A1"	0.00101071356377603	0	"noi"
"52"	"no isolate"	"d7efcadb8e356fe77c1def86238adaf6"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A1"	0.00565999595714574	0	"noi"
"53"	"no isolate"	"ecd69b799198ee959e17e55b0918f331"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A1"	0.00141499898928644	0	"noi"
"177"	"no isolate"	"568a47908ff10ec102c45f716e1f11d5"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"B2"	0.000985221674876847	0	"noi"
"276"	"no isolate"	"2940906b2a553bfd8ad31bf244f04b9c"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"B3"	0.00084005376344086	0	"noi"
"277"	"no isolate"	"f1c66f295d88a4ce761455dcd2774858"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"B3"	0.00184811827956989	0	"noi"
"278"	"no isolate"	"630744dfab0a121f5cc82807642602a3"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"B3"	0.000504032258064516	0	"noi"
"279"	"no isolate"	"568a47908ff10ec102c45f716e1f11d5"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"B3"	0.00504032258064516	0	"noi"
"403"	"no isolate"	"895e1579673baa8eb66eec77208c0022"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"B4"	0.00213068181818182	0	"noi"
"404"	"no isolate"	"bbdbfa50ac8822406f75998960021dd5"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"B4"	0.000946969696969697	0	"noi"
"405"	"no isolate"	"1ad860d483b051270924f3266aa65734"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"B4"	0.000473484848484848	0	"noi"
"938"	"no isolate"	"af34bc888800348fd84c489c93f040a1"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"C3"	0.000284414106939704	0	"noi"
"939"	"no isolate"	"9cf78b31e5aedbce7910b47bc39eeb9d"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"C3"	0.000284414106939704	0	"noi"
"1032"	"no isolate"	"2940906b2a553bfd8ad31bf244f04b9c"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A2"	0.000403958796202787	0	"noi"
"1033"	"no isolate"	"568a47908ff10ec102c45f716e1f11d5"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A2"	0.000807917592405575	0	"noi"
"1452"	"no isolate"	"2940906b2a553bfd8ad31bf244f04b9c"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"D1"	0.000244977951984321	0	"noi"
"1453"	"no isolate"	"f1c66f295d88a4ce761455dcd2774858"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"D1"	0.000244977951984321	0	"noi"
"1454"	"no isolate"	"630744dfab0a121f5cc82807642602a3"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"D1"	0.000244977951984321	0	"noi"
"1455"	"no isolate"	"568a47908ff10ec102c45f716e1f11d5"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"D1"	0.00171484566389025	0	"noi"
"1635"	"no isolate"	"2940906b2a553bfd8ad31bf244f04b9c"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A3"	0.00157915515199368	0	"noi"
"1636"	"no isolate"	"f1c66f295d88a4ce761455dcd2774858"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A3"	0.000394788787998421	0	"noi"
"1637"	"no isolate"	"8b4367c4298e14a3ff3d8b8d29cfee34"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A3"	0.000394788787998421	0	"noi"
"1638"	"no isolate"	"568a47908ff10ec102c45f716e1f11d5"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A3"	0.00157915515199368	0	"noi"
"1816"	"no isolate"	"568a47908ff10ec102c45f716e1f11d5"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A4"	0.000670840787119857	0	"noi"
"1967"	"no isolate"	"2940906b2a553bfd8ad31bf244f04b9c"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A6"	0.000883548330093656	0	"noi"
"1968"	"no isolate"	"f1c66f295d88a4ce761455dcd2774858"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A6"	0.000706838664074925	0	"noi"
"1969"	"no isolate"	"2658f89834e0436856271a9c74bb1621"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"A6"	0.000706838664074925	0	"noi"
"42"	"no isolate"	"a7edf5b3e24d71e285aa0f90985089cc"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Cloacibacterium"	"A1"	0.000606428138265616	0	"noi"
"43"	"no isolate"	"fcacdb66d2ac9b6cd1d95d9d464fbec1"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Cloacibacterium"	"A1"	0.0151607034566404	0	"noi"
"44"	"no isolate"	"aab898b12f5f4b1b0d94abf6d78b8104"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Cloacibacterium"	"A1"	0.00181928441479685	0	"noi"
"45"	"no isolate"	"f5501af79ea1abcfe167bf7103f8c6b2"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Cloacibacterium"	"A1"	0.00363856882959369	0	"noi"
"46"	"no isolate"	"042e6ab62dd67261a52f4bb4bacc8ab0"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Cloacibacterium"	"A1"	0.00181928441479685	0	"noi"
"402"	"no isolate"	"dbc03d17b8a326a1ad2f617fb16bd695"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Cloacibacterium"	"B4"	0.000473484848484848	0	"noi"
"54"	"no isolate"	"70d21df4efecf1f0e3588c3777d25284"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Empedobacter"	"A1"	0.000202142712755205	0	"noi"
"406"	"no isolate"	"70d21df4efecf1f0e3588c3777d25284"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Empedobacter"	"B4"	0.000946969696969697	0	"noi"
"407"	"no isolate"	"834af7bdcbed519999d9831c9cbe1600"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Empedobacter"	"B4"	0.00899621212121212	0	"noi"
"280"	"no isolate"	"97836b358a786b83e53ea1ddfcac8c57"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"uncultured"	"B3"	0.00168010752688172	0	"noi"
"1339"	"no isolate"	"70bf718fdb30ce3b59eae969d2b75ffc"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"uncultured"	"C8"	0.000194741966893866	0	"noi"
"1457"	"no isolate"	"97836b358a786b83e53ea1ddfcac8c57"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"uncultured"	"D1"	0.000244977951984321	0	"noi"
"1639"	"no isolate"	"97836b358a786b83e53ea1ddfcac8c57"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"uncultured"	"A3"	0.00118436636399526	0	"noi"
"1970"	"no isolate"	"d6c24c8fe1a64323e975915c31d4f12f"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"uncultured"	"A6"	0.000530128998056194	0	"noi"
"408"	"no isolate"	"4706a863c27e0f998f7c6625b3ebe7c0"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Wautersiella"	"B4"	0.00568181818181818	0	"noi"
"409"	"no isolate"	"a4c9f8de19657f3915c2bb97393ffc25"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Wautersiella"	"B4"	0.0913825757575758	0	"noi"
"412"	"no isolate"	"36740263ff66139e3e4e43f9f4b57604"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Weeksella"	"B4"	0.000473484848484848	0	"noi"
"410"	"no isolate"	"5cb4e51f93bfdf467d0889225070fabf"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	NA	"B4"	0.0118371212121212	0	"noi"
"411"	"no isolate"	"7a7355bd08a2c9fe9786d794a487f08e"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	NA	"B4"	0.00473484848484848	0	"noi"
"1034"	"no isolate"	"64ad2952e9aeaded41e9062d2784b877"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	NA	"A2"	0.000807917592405575	0	"noi"
"1456"	"no isolate"	"b59a68e0d95173e136ae26dba177329f"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	NA	"D1"	0.000489955903968643	0	"noi"
"33"	"no isolate"	"0e71b4e0df10b36feb96c4ef2e9e1ade"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"	"A1"	0.000202142712755205	0	"noi"
"396"	"no isolate"	"1fd03ab8aaf52fc78b31035849878b76"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"	"B4"	0.000236742424242424	0	"noi"
"936"	"no isolate"	"6843904b7dee559e6e4d04e8a12073fd"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"	"C3"	0.00113765642775882	0	"noi"
"937"	"no isolate"	"2dd38bf86b43e093b490516340832eac"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"	"C3"	0.000568828213879408	0	"noi"
"34"	"no isolate"	"704854a329dd133c2027458ea2b89638"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	"A1"	0.000808570851020821	0	"noi"
"35"	"no isolate"	"57327d65e69fd5171084a09579e036dd"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	"A1"	0.000606428138265616	0	"noi"
"263"	"no isolate"	"fc9fc170a9dfbf03a05f3b399893dde4"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	"B3"	0.000672043010752688	0	"noi"
"397"	"no isolate"	"b971fd5c31919a21250fe60996f9a999"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	"B4"	0.00142045454545455	0	"noi"
"398"	"no isolate"	"984f5eddee2b8301b8eb291ef111e3ce"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	"B4"	0.0078125	0	"noi"
"1331"	"no isolate"	"70b0bebded1d182748e3b6dd95c8bac8"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	"C8"	0.00116845180136319	0	"noi"
"1439"	"no isolate"	"d54af89674fb207c81a86d7baafd3a05"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	"D1"	0.000734933855952964	0	"noi"
"1440"	"no isolate"	"f22244f90f0289cdfa1695a00bbf9408"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	"D1"	0.000244977951984321	0	"noi"
"371"	"no isolate"	"bd2e22d7992bf885e198c28f62a770f3"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	"B4"	0.00189393939393939	0	"noi"
